region,CX_ConsequenceofError,CX_ContactWithOthers,CX_CoordinateorLeadOthers,CX_CrampedWorkSpaceAwkwardPositions,CX_DealWithExternalCustomers,CX_DealWithPhysicallyAggressivePeople,CX_DealWithUnpleasantorAngryPeople,CX_DegreeofAutomation,CX_ElectronicMail,CX_ExposedtoContaminants,CX_ExposedtoDiseaseorInfections,CX_ExposedtoHazardousConditions,CX_ExposedtoHazardousEquipment,CX_ExposedtoHighPlaces,CX_ExposedtoMinorBurnsCutsBitesorStings,CX_ExposedtoRadiation,CX_ExposedtoWholeBodyVibration,CX_ExtremelyBrightorInadequateLighting,CX_FacetoFaceDiscussions,CX_FreedomtoMakeDecisions,CX_FrequencyofConflictSituations,CX_FrequencyofDecisionMaking,CX_ImpactofDecisionsonCoworkersorCompanyResults,CX_ImportanceofBeingExactorAccurate,CX_ImportanceofRepeatingSameTasks,CX_InanEnclosedVehicleorEquipment,CX_InanOpenVehicleorEquipment,CX_IndoorsEnvironmentallyControlled,CX_IndoorsNotEnvironmentallyControlled,CX_LettersandMemos,CX_LevelofCompetition,CX_OutdoorsExposedtoWeather,CX_OutdoorsUnderCover,CX_PaceDeterminedbySpeedofEquipment,CX_PhysicalProximity,CX_PublicSpeaking,CX_ResponsibilityforOutcomesandResults,CX_ResponsibleforOthersHealthandSafety,CX_SoundsNoiseLevelsAreDistractingorUncomfortable,CX_SpendTimeBendingorTwistingtheBody,CX_SpendTimeClimbingLaddersScaffoldsorPoles,CX_SpendTimeKeepingorRegainingBalance,CX_SpendTimeKneelingCrouchingStoopingorCrawling,CX_SpendTimeMakingRepetitiveMotions,CX_SpendTimeSitting,CX_SpendTimeStanding,CX_SpendTimeUsingYourHandstoHandleControlorFeelObjectsToolsorControls,CX_SpendTimeWalkingandRunning,CX_StructuredversusUnstructuredWork,CX_Telephone,CX_TimePressure,CX_VeryHotorColdTemperatures,CX_WearCommonProtectiveorSafetyEquipmentsuchasSafetyShoesGlassesGlovesHearingProtectionHardHatsorLifeJackets,CX_WearSpecializedProtectiveorSafetyEquipmentsuchasBreathingApparatusSafetyHarnessFullProtectionSuitsorRadiationProtection,CX_WorkWithWorkGrouporTeam,SK_ActiveLearning,SK_ActiveListening,SK_ComplexProblemSolving,SK_Coordination,SK_CriticalThinking,SK_EquipmentMaintenance,SK_EquipmentSelection,SK_Installation,SK_Instructing,SK_JudgmentandDecisionMaking,SK_LearningStrategies,SK_ManagementofFinancialResources,SK_ManagementofMaterialResources,SK_ManagementofPersonnelResources,SK_Mathematics,SK_Monitoring,SK_Negotiation,SK_OperationMonitoring,SK_OperationandControl,SK_OperationsAnalysis,SK_Persuasion,SK_Programming,SK_QualityControlAnalysis,SK_ReadingComprehension,SK_Repairing,SK_Science,SK_ServiceOrientation,SK_SocialPerceptiveness,SK_Speaking,SK_SystemsAnalysis,SK_SystemsEvaluation,SK_TechnologyDesign,SK_TimeManagement,SK_Troubleshooting,SK_Writing,target_churn
"Richmond, VA",2.8583983167684512,4.51982560058444,3.5957194625945577,1.885087376712154,3.7239662914885505,1.6569754903792044,3.2545688564805837,2.1487024713605734,3.6177139194223904,2.576171151073975,1.9204457960423365,1.7474903714957135,1.8887315071937305,1.5119412968105415,2.0419796175163767,1.170517426184432,1.276500016899915,1.8844370501880041,4.580718284344334,3.9415488570617034,3.1231310976821023,3.8959049198914375,3.8554179799679673,4.16944363048128,3.3571887631574735,2.1159646139496053,1.497428303147713,4.000583777030228,2.074196183109691,3.0940878244116607,3.000409277401137,2.2223487300454994,1.6828567551332752,1.789410410584921,3.5127529677140465,2.0996916856568344,3.1938703391071743,3.1352831376204566,2.9827178313080123,2.3668573255795335,1.363383336920859,1.5573554016576148,1.8600703825132723,3.1271390542807485,2.927070275776966,3.272892501715193,3.2552575991802652,2.753743440312761,3.940288885370544,4.223259294508595,3.8460610507952153,2.2266600798506166,2.694910190886024,1.4580350178101387,4.250910083556739,2.9767912148904263,3.580163439968833,2.983227841098103,3.1823777415664978,3.3599527893458188,1.488027065362349,1.4799950551441265,1.1831761066034787,2.768341951104098,3.1139412748703004,2.6414786198284035,1.8333605143266807,1.9184531051073916,2.5493332817441186,2.4467429516976704,3.2247493635847744,2.702749303693847,2.3251169912932825,1.997741353024996,1.8405379361586434,2.8254589880568,1.4128869122906262,2.1446040207566535,3.3503252421283456,1.4637227245746707,1.5349942303096717,3.1250827538441377,3.236325933542418,3.5282996722602418,2.4973514850281573,2.4548958289230485,1.5818085233684318,3.093253340401649,1.830114118900687,3.018821758077418,10.179689349812946
"Riverside-San Bernardino-Ontario, CA",2.8622636393298535,4.473701118237838,3.563486415896426,1.9615034833536675,3.6704940058996494,1.6729691098408417,3.267708632134175,2.1265953199078185,3.338631040447493,2.7280606744917555,1.9033069578086836,1.8063238638152472,2.011319377672035,1.5599944033467255,2.190339338752144,1.1756059531457383,1.3190015351474613,1.9456042689068371,4.576685683631087,3.876454418739831,3.097940335323041,3.8787131991978723,3.8089232112734983,4.140946004830771,3.326185964250839,2.126475130871321,1.6228934852244659,3.878585917389812,2.1840329404917003,2.9389245328012876,2.941183835599757,2.3494442149529084,1.7417504131237935,1.900865345060819,3.5823580419220153,2.016916766256106,3.18164257825154,3.232453526532942,3.0515200836317113,2.518265715031357,1.3992947101940818,1.6246334761280667,1.9576307456471413,3.1810009032651547,2.6935043379624535,3.481811521489853,3.410560739150085,2.9131014438452163,3.8649240571657693,4.058178643939199,3.816000154685621,2.3982192848866815,2.905917808855407,1.4910225699201125,4.248676300627667,2.872984371158066,3.4840490020370627,2.8796818527876846,3.146478315651817,3.2648018003636996,1.5547862066480211,1.535564883657939,1.2028341473517794,2.6877838590432805,3.02912458931553,2.559906821362696,1.7854471573622421,1.8999606308831598,2.4842800942892778,2.3824369663248492,3.1768116990725885,2.6187853338256213,2.3831328741681257,2.116948943337187,1.7454272338802361,2.7306674537549838,1.3524567346008447,2.185998828734526,3.2413077720873242,1.523467702839164,1.4757615746866153,3.0629155515381528,3.1655132336216028,3.435172600792188,2.382957337731661,2.3520877461667498,1.5442315231342818,3.032019825909074,1.890917051819553,2.8980412939055427,10.680451902309354
"Roanoke, VA",2.9030440550026824,4.515714741937332,3.586836677915085,1.9226089794664292,3.7238893293651416,1.6854086573763065,3.291052900113005,2.1534579837731154,3.5414659253646623,2.6701745861259094,1.985327838012363,1.7885826914965082,1.9519667585808245,1.5034123651882287,2.110435571560249,1.1933973412593022,1.2831330776401235,1.9111635642383624,4.584843554552225,3.9325144979612245,3.1400942276346555,3.9340752159852523,3.8722371333197936,4.187394888479224,3.3871856210324593,2.1121956664948156,1.5219610953147213,3.9642882459237505,2.1156227704958157,3.063658598790795,2.9876532258484483,2.2377764181599464,1.6841967496758268,1.8447573440193308,3.5605387432496474,2.051530601165461,3.1999279645570673,3.20337253354997,3.0395733087013808,2.4232970493732653,1.3528075843501175,1.5791059408312373,1.8888075648216138,3.141126047378754,2.8522224817343393,3.3410009204434794,3.311206960479516,2.840143317085618,3.9372387632989114,4.184617475667484,3.861406181162024,2.2683182976873044,2.8056974527019634,1.484441760794055,4.2467199690668505,2.966783642404453,3.5604305279986668,2.962472239580892,3.181675418040171,3.3367713537679595,1.5248597007191698,1.5072042082623798,1.1920752185890524,2.756282509751233,3.0997698552807678,2.6249770917631374,1.8190407221380325,1.9085663422331234,2.5365036166789046,2.4186103152160894,3.2302664703401085,2.688246720513261,2.3807695467304075,2.0679085402052837,1.8113297921646436,2.8030856389986827,1.3889450910549037,2.1813817939664735,3.325256834976331,1.498910953928354,1.5394415524900145,3.1193551219359774,3.2347222213542888,3.5063776096590584,2.456100488472975,2.420698427825254,1.5754920870502587,3.0868426158821416,1.8734044183890808,2.986294630442594,10.27194501718213
"Rochester, MN",2.7067827336122736,4.535177238493724,3.566661311018131,1.9170752859135287,3.713084239888424,1.6249814225941424,3.2810860808926083,2.0576009762900975,3.3326623152022314,2.6783190237099026,1.907198688981869,1.7709102649930266,1.9323035425383543,1.524418410041841,2.175131241283124,1.1343350627615063,1.2892407531380752,1.9017092050209206,4.558425383542539,3.8873302928870297,3.090537629009763,3.8615793026499303,3.8083852161785217,4.100547308228731,3.2998128033472804,2.105520139470014,1.484316541143654,3.896792022315202,2.0875133054393307,2.9234476429567646,2.9218405299860533,2.2560792747559275,1.7038231241283124,1.7773012552301255,3.5511866945606694,2.050507726638773,3.1279493444909345,3.1830164853556484,2.9648880892608087,2.5702208089260807,1.378349707112971,1.6341457182705719,1.9873447419804742,3.25050529986053,2.630139581589958,3.5515896234309627,3.437328089260809,2.9748405299860528,3.912957210599721,4.051733333333334,3.766937489539749,2.2946909623430964,2.772944686192469,1.4209179358437936,4.230900418410042,2.892300808926081,3.5201299860529986,2.893964881450488,3.149744741980474,3.25436069735007,1.5039216178521617,1.5024040446304043,1.196957768479777,2.717000669456067,3.0434147838214782,2.588289009762901,1.8383092329149233,1.929872859135286,2.5266757601115764,2.3706261366806136,3.1776303207810317,2.672490962343096,2.3162087866108787,2.0423859135285913,1.7496061366806135,2.786191269177127,1.3498242677824268,2.188974337517434,3.235440418410042,1.4873118549511855,1.392069288702929,3.134712747559275,3.1967917712691767,3.4654615341701533,2.3907422036262207,2.3571962343096233,1.575321450488145,3.0713147280334727,1.867212831241283,2.8796820362622038,10.902736999253545
"Rochester, NY",2.8216492037793017,4.535396183691642,3.629795655576243,1.8391574404520974,3.69694555785562,1.6779353401718495,3.270184518894581,2.125313106513552,3.6922393095180275,2.559789064156384,1.985210769313797,1.718657358343645,1.8553843454260197,1.4561449449333688,2.02592721837379,1.1719140035387585,1.2263957870268645,1.8205589646625264,4.599580211477451,3.9628509970587444,3.1393616218154063,3.888940744681261,3.840978677244394,4.156113377124508,3.35501777744369,1.998241364542255,1.4241007065952747,4.0603138123378555,2.0324080234992077,3.123764755814088,2.9596651297352095,2.109064857196825,1.61608997737199,1.7664144518586193,3.5332059476587525,2.1546791934097365,3.2011177504596917,3.1455418807075977,2.9972622482296574,2.330860202842571,1.3197937200525802,1.5310152328526325,1.8319791517772819,3.083530616815657,2.906361254062056,3.2885915817634426,3.219901659515907,2.773838792581713,3.985001677633735,4.195315213963833,3.830788013322385,2.1204290968455703,2.6440657688704885,1.4259791660402523,4.26664624517661,3.01321652808456,3.615485133744261,3.0077081561062857,3.2020927189462363,3.372058329767591,1.459524834915752,1.4691564497538676,1.1742472019520995,2.814122685447529,3.130609025762009,2.694967318137487,1.8284412901435163,1.9182821331236293,2.5661781938453356,2.4315189751477373,3.2582178260148877,2.72189627697918,2.298384251752996,1.9544123752471927,1.8488547142972789,2.8437610948564642,1.433905246074792,2.158191006618789,3.3843843859020173,1.4415631383161214,1.572605187095481,3.156170048532649,3.2719138605235667,3.5645997000921312,2.5126323584400163,2.4722169324590517,1.61108311302826,3.1171729840061984,1.8042511439287932,3.065345458785797,10.134308758964579
"Rockford, IL",2.878842421459777,4.475326232017141,3.585470150541225,1.9362714945599244,3.5907863065920917,1.641283443247906,3.2223050922447616,2.1586891838495146,3.4166623034755266,2.753133853688399,1.9257516041962324,1.8313198124495644,2.119047374572168,1.5153850154436932,2.2274591869104263,1.1837096363079835,1.2691299913737932,1.9166355844950886,4.589243957481147,3.9070833653337784,3.086101686284331,3.888712649915129,3.8141319197484487,4.171587692350503,3.356924145031583,2.0220390266299355,1.5977461446420123,3.95141700197568,2.2468016751537414,2.9655959735091963,2.938247449703648,2.2010254083535075,1.6784710882934024,1.9940318557475583,3.5745394412444,2.0134552105072765,3.2109551075493226,3.268600027826474,3.1113323538414446,2.5082113114617246,1.3566644628099174,1.6183076661936164,1.921125174611125,3.164359058908646,2.7011827726298803,3.4752626540891005,3.436100687313911,2.9173701199321034,3.921368734173693,4.005341188746974,3.8635054094665664,2.324868706347219,3.0161779948242757,1.4961352589253416,4.248636149372513,2.8969206695049667,3.498149750953057,2.924312360519798,3.17160038678799,3.2929458719425666,1.5961104154492585,1.5742648050755488,1.2280663466622144,2.7129769708100286,3.0569752427859864,2.5771058630380943,1.8063456326348888,1.930169262876701,2.505767854857111,2.389824965912569,3.2107612377215684,2.6178490358126725,2.4445812171299774,2.147241990149428,1.8071074714082977,2.727783103764922,1.3855691376575674,2.249061535464841,3.2775643681999056,1.5596014887163647,1.5095210312491305,3.039328716921279,3.181680682861675,3.4472276734285,2.4285755544424963,2.3989753513092356,1.5933867212065558,3.0592476361410244,1.9354951665414477,2.9278607646715087,10.370694950360688
"Rocky Mount, NC",2.8397223883301623,4.503730723928603,3.563539095768778,1.9205785086527134,3.6872501585575788,1.6888393585213373,3.3012017758448855,2.1207080728458823,3.3814044577330793,2.6812586753646825,1.9348920902419133,1.7881039231675275,1.9718835734348101,1.5396806197336232,2.140744858204222,1.14622370209296,1.2955241460541815,1.9135592099302348,4.600268913654073,3.8619383890549965,3.124984053637764,3.891088158013953,3.8287057171332792,4.154118057443146,3.348307058077376,2.1067568179758993,1.58966086798949,3.9417199420132287,2.197042765244179,2.9394815620186647,2.897586119416508,2.2902328531303797,1.7219515266829755,1.8860980338860196,3.5960561746851503,2.037943100480203,3.149057805563106,3.2027405998006704,3.043910845338407,2.4973863368669025,1.3732263296185558,1.605744133369575,1.9393338769593187,3.1688761438796775,2.688406088611036,3.478949352179034,3.400319108453384,2.8981079097580866,3.8576796230859833,4.068287578146235,3.8351577421400744,2.362490169430099,2.875144513907765,1.4547930597082541,4.265906677539187,2.874099574159645,3.499866086798949,2.8785199782549604,3.1560196611398026,3.271528404457733,1.5369434628975265,1.510024916190994,1.2139589562381083,2.715025188003987,3.033823865180756,2.5752851318293017,1.7973044305517805,1.9059284225785995,2.496207121500408,2.4022671921717857,3.1921023828939026,2.6393186554317296,2.359686509015131,2.095224970553592,1.7242864002899339,2.7516123040681344,1.3581259400199328,2.1739170064329074,3.2495858476035155,1.513761891818429,1.4352680982150947,3.086856482739875,3.1774287396937573,3.4588380900607048,2.387742411887288,2.3535623810818156,1.5440172148228686,3.0503091419769865,1.873282232490713,2.904081634502129,10.781873111782478
"Rome, GA",2.9371336539862996,4.518828013409124,3.6179739105086726,1.9307571782538988,3.7753651071272407,1.7425003643783703,3.3840527619880483,2.1678669290190937,3.4368348637224893,2.6860658796093864,2.1230623815770295,1.7984968663460135,1.9452071126657922,1.450176359131322,2.139687946363504,1.233319341203906,1.2620303162804256,1.8629794490599039,4.5952888791721325,3.865363795365107,3.1638137297770004,3.91937326920274,3.866060341058155,4.21615056114269,3.4230447456638973,2.0173087013554873,1.4940093280862847,3.946997813729777,2.0349699752222707,2.992459845503571,2.9592555021133946,2.11858621192246,1.6073037458096489,1.8674866637516396,3.6174643637953654,2.022010202594374,3.242866054511004,3.2869723072438424,3.027780352718263,2.4914169946072002,1.3139762425302433,1.571193995044454,1.8933955691590147,3.1826824078122726,2.6995317009182336,3.4730222999562748,3.3751170383326046,2.9539845503570907,3.899936598163533,4.160505757178254,3.844819122576884,2.269376329981052,2.924564203468882,1.4914486226497594,4.297068648885002,2.935464655298061,3.554463343535928,2.899660399358694,3.2049119661856875,3.3022243113248795,1.4755647864742747,1.470762279551086,1.1622642471942866,2.7286586503425156,3.0706720594665504,2.584301559539426,1.8472694942428218,1.938580090365836,2.5692555021133945,2.386059175047369,3.2345497740854103,2.6876038478355926,2.3922642471942868,2.1087242384492058,1.7877686926104066,2.8021891852499636,1.368523393091386,2.197368896662294,3.2860488267016468,1.444751493951319,1.5347020842442791,3.1669756595248506,3.255198804838945,3.5044459991254917,2.425677306515085,2.3956875091094596,1.5556029733275032,3.102011805859204,1.8669361609094886,2.928388864596997,10.709044193216855
"Sacramento--Roseville--Arden-Arcade, CA",2.826093663146845,4.50078778915826,3.6107547502719224,1.861147542876422,3.707088551127435,1.6437665980158584,3.239210651521218,2.145767810951174,3.642004743520346,2.53705756256754,1.8974161512963614,1.7074520894464449,1.8357936148877536,1.4985738595022466,2.029309389896276,1.1763584597639336,1.2487074129173894,1.8596811357833922,4.585588076560133,3.9257238879371448,3.1223130054141772,3.86337349307758,3.839807415500601,4.1660269603152145,3.3296824311075053,2.076453889671028,1.4719336834759384,4.025888522672966,2.0401865256937586,3.115442111399831,2.9887601936078037,2.2064465144059064,1.6743651941185749,1.7281849197971473,3.515108205258871,2.1000970561562826,3.2161232420950787,3.1119709067738466,2.9395731608608986,2.3361942477354822,1.3498691840064754,1.5448049062626836,1.853929206104677,3.1079711660735065,2.937496146317808,3.2655394652125533,3.2100327175504577,2.749244617624001,3.930650608679043,4.228067037279268,3.8075475811940622,2.188129858835308,2.640688783068535,1.4507851803101341,4.264153253339877,2.9713124108840887,3.5903620298799317,2.983628429066768,3.1913601327849093,3.3616141012438945,1.4344417415308817,1.4602216413257512,1.1650711792244024,2.7536369519041206,3.1120543223981283,2.6253828071213667,1.8449184979093596,1.9309926188639426,2.557069736344106,2.4586729984708167,3.2230876620720723,2.699593983699934,2.283965928807468,1.9391430629610886,1.8518358819065197,2.8116435340058294,1.4072171281417822,2.1186001158922707,3.369562509613657,1.4183194428951695,1.5553880606303272,3.1149854087678115,3.2307881057973926,3.5349607113069133,2.504231812330452,2.4670133622496486,1.5709599296896741,3.0754323214188566,1.7784140907936292,3.030942187330599,10.235359765051395
"Saginaw, MI",2.8187178631911096,4.550773059283166,3.601964462014403,1.9105234440549541,3.771658894019179,1.6769595050213362,3.35200324289266,2.1582307189441554,3.5065580709421376,2.660409716324104,2.062079733979853,1.7844419599425543,1.9072174024944537,1.5000452460737834,2.114911144741109,1.1962705601968384,1.2437161748279466,1.8763441995974695,4.599667109347251,3.8711269412315787,3.1207065748361824,3.906851846132464,3.845503163107206,4.2067474198413555,3.415486459636281,2.012927354056962,1.467076717574934,4.025978885165568,2.0200788486186823,2.9998954244328795,2.9737708870598287,2.129736810949653,1.6527501891687386,1.812542695512969,3.6250762645994516,1.981319208734191,3.178882015329102,3.193448399400837,2.9519212955098806,2.4588081031136917,1.3457834777192683,1.5804981649345502,1.8977865404512253,3.1860932048530146,2.7108398525770703,3.473209058480164,3.376288437286059,2.978110376741768,3.9340924018510224,4.2131242697057205,3.8302359744892445,2.188442881335866,2.8180559887991516,1.4672173819046588,4.265312892814676,2.938906146568453,3.5741610482264465,2.9107743821774736,3.1609226389939824,3.2920785758039024,1.4823775808020754,1.4826795558781292,1.1992130065732918,2.714865054485744,3.0500645850384256,2.5784851882164608,1.8390353526774454,1.9132672195026534,2.530494896304647,2.394900726305007,3.181810187830402,2.7191755846214822,2.3509842179223868,2.0360237451807013,1.772913414765971,2.8408654662816377,1.3714658029247804,2.1696352569349004,3.271856360444945,1.4718599018896283,1.4817441718012465,3.184173525642015,3.243626984984892,3.5036806986117335,2.3997362138456078,2.3697895671510416,1.5788076913177982,3.0805238352610527,1.8558524329416126,2.930858424571861,10.64478407178912
"Salem, OR",2.857428288742223,4.51962193598751,3.6271585551060963,1.8912650639888344,3.6964588744588744,1.6904578548955598,3.2736008445106806,2.1451250337094603,3.5877391053391054,2.6294295472287277,1.9842193113807867,1.7241318654933409,1.9097463416365057,1.511597809476498,2.0664144690464363,1.178132299576562,1.2854508137581908,1.8809531012703145,4.59177458661557,3.9258724351240746,3.1333884820097935,3.8825400492039837,3.841261625623921,4.141627664230123,3.335299499680647,2.1128529143897996,1.5208407281243346,3.9220285146547442,2.07726832966669,3.100478891964138,2.9447748172592436,2.274025250159676,1.677875886499657,1.8086562297447544,3.528578706266411,2.0935591701558915,3.2257319139876515,3.1999369278262724,3.014673640385116,2.407315539469638,1.359273106947697,1.5741598443450904,1.8978568128592719,3.151961054337284,2.8929867740638233,3.3096156553828684,3.290806812859272,2.8090491223712535,3.9517175691339625,4.1922381354528895,3.844804017931067,2.2491159522626734,2.6998371809429185,1.4694851583753223,4.277118266978922,2.9632573794147565,3.583332486457077,2.9696242980152814,3.207590737586639,3.3383723665223664,1.4692906346840773,1.4739559517895582,1.16623901071606,2.771959212736262,3.0987897665176356,2.6457020474061457,1.837435031816999,1.9268289688453624,2.5730921226314667,2.4053031757859626,3.2430553485676437,2.7022797163674213,2.3274354919215576,1.998549252477941,1.8214713859910583,2.8115055555555557,1.3839812362500887,2.153194104984269,3.3430541279303574,1.4431202848153668,1.535126056821139,3.1381439429423037,3.255484078489816,3.538585125257256,2.4726371442764883,2.426926058003927,1.5697501620419654,3.1010211186809546,1.8102166891396398,3.0179814787216426,10.396644090548538
"Salinas, CA",2.805540194135987,4.183996138343832,3.536314863207413,1.824515883255113,3.3667046908151823,1.573646142841784,3.0827171468504466,2.2596687170744443,2.8706880308405904,2.8369505345980257,1.718550910231853,1.6853713563847876,1.836283206403328,1.4510207366547965,2.2308808426748112,1.2306282366054289,1.3363770720747405,2.036540470595463,4.4966172769619295,3.7699771515019864,2.817758734254426,3.616406461252888,3.624764359985343,3.9697795444123365,3.109828499680755,2.2438725050080857,1.9028141534086795,3.355495937581594,2.32025195112372,2.6422418888764554,2.817713966469415,2.6551423656593447,1.9112289885313203,2.1514005524801267,3.2787112282041324,1.9910532689138871,3.147082966366291,3.3274475143879605,2.7732885139864356,2.6396331865465164,1.3107678541259384,1.6151225395655198,2.011591815263635,3.2669594207954575,2.5646708486647665,3.573874456680336,3.6201578495841042,2.9696656343318786,3.7977640725552533,3.7081156193021374,3.658761894888352,2.6055205018836545,2.8718175400372563,1.4528757841246436,4.119710062027852,2.743706367125019,3.3365230744926637,2.7377211456392905,3.115350709689027,3.1597863769108065,1.6741420102114475,1.6243770369687756,1.1422817999705988,2.558824691780597,2.903965493030369,2.4702639277431473,1.7396186548710624,1.829326424040565,2.4824123941610003,2.2314115790443716,3.0971421078499133,2.5082584534067047,2.384695726726391,2.167333990473119,1.6231351974600834,2.6222459512948615,1.264398694058096,2.202695545711258,3.0457976700609746,1.6224229829977423,1.4724213220467657,2.9323253752498557,3.0691259108352367,3.2973345071890434,2.2165351421681883,2.1369515746122434,1.4057329006523127,2.9195457342961144,1.9011191957223383,2.7516459289148085,11.671017978473934
